PhraseId,SentenceId,Phrase,Sentiment,words_num
152243,8306,get,2,4
105870,5587,color bio pic,3,3
25439,1164,passion,2,1
14104,608,allegori,2,1
66173,3355,joke,2,2
149518,8138,lack strong mind viewpoint sens humor,0,10
116049,6186,enough wit,2,2
89330,4643,circumstanti situat,2,2
91840,4779,feel aliv,4,9
16035,688,n look back,2,4
70532,3595,tooth,2,1
55083,2745,recreat,2,2
139048,7537,lot talent,3,4
75638,3878,intellig level charact,2,6
32097,1503,far,2,2
9586,399,oblivi,1,1
91450,4757,fascin part theater histori,4,7
48410,2364,burger,2,2
127022,6830,larg improvis number,2,4
20148,896,x file episod,2,2
49819,2443,grate,1,2
95853,5009,implicitli acknowledg celebr gloriou chicaneri self delus american busi,2,17
19100,837,meati plot,3,3
50187,2466,older fan,2,3
138192,7478,word,2,6
46539,2264,femal angst,2,3
75927,3895,movi,2,7
81697,4214,lobbi,2,2
116289,6199,bling bling,2,1
56546,2840,plot twist verg bizarr film wind blood work strong charact orient piec,2,29
20809,929,collater damag,2,2
104541,5519,essenti film weak detail strong person,2,12
35865,1693,quinn lrb rrb,2,4
10964,467,shape shift,2,1
17038,739,middl age,2,1
147048,8003,busi curs film strateg place white sheet,1,13
33445,1568,materi film short minut,2,8
95693,4998,creat charact obviou clich,2,7
135873,7337,radic suck,1,6
22675,1026,craze,2,3
31190,1456,modern lothario,2,4
135983,7345,set,2,6
72558,3707,lrb improvis mani month rrb,2,6
148009,8056,wholli unnecessari pre credit sequenc design give charact back stori,2,17
27188,1251,alreadi seen exact movi hundr time,1,11
80015,4122,bona fide groaner,1,3
44247,2146,movi happen jacki chan,2,10
123036,6603,awkward age,2,2
23586,1069,tide,2,3
73107,3735,shenanigan slapstick,2,4
17847,775,achiev remark feat squander topnotch foursom actor,2,12
48972,2390,us see samira makhmalbaf distinct sensibl work develop film languag conspicu success,3,21
108864,5763,messi,1,2
83922,4337,strong educ good teacher valuabl way help increas averag student self esteem,2,20
76424,3926,fat greek wed,2,3
131936,7112,move tale,3,2
63192,3195,eileen,2,1
18893,828,novelti webcast,2,6
44245,2146,movi happen jacki chan,1,13
140485,7624,hour one reputedli unfilm novel buck odd emerg exquisit motion pictur right,4,29
111540,5918,grumbl,1,1
135594,7324,,2,2
23547,1066,women,2,2
58769,2963,heartwarm gentli comic even film break heart,3,12
110043,5828,gener fan veget batch pretti cute,4,14
97232,5083,co star,3,1
88995,4624,tap away screenplay,2,6
146068,7942,natur sens work,3,7
67207,3410,origin fantasi film,3,3
139192,7545,colleg educ,1,2
135317,7308,work number level,4,6
123521,6633,vari sweet smile angri bark said attempt wear possibl pupil repetit,2,21
135525,7319,often liter riff earli zucker brother abraham film,2,10
42210,2033,imposs long limb sweetli conspiratori smile,3,8
116294,6200,solondz thirst,2,3
32251,1511,bring life,3,4
19647,863,dig,2,1
52345,2588,rumor angel,2,4
84971,4393,possibl documentari,2,4
51615,2544,intric intim intellig journey,4,7
16862,730,crew,2,1
25346,1158,bad sign thriller instantli know whodunit,0,12
134148,7240,resembl soft porn brian de palma pastich,1,9
90403,4705,inadvert sidesplit,1,3
15454,662,support premis fling gag see one shtick,1,14
128317,6904,put somewher sling blade south heaven west hell,2,14
93050,4848,would reek done same,2,12
23896,1085,rare treat,4,3
134816,7276,latest reincarn world greatest teacher,2,9
116174,6191,joli hideou yellow,1,6
63419,3209,silli movi,2,4
136642,7387,conserv christian parent estrang gay lesbian children,2,10
55394,2765,aliv seem like broomfield interviewe even much longer,2,23
63020,3189,terribl banal dialogu conveni hole ridden plot superfici charact rather dull unimagin car chase,0,20
48015,2342,wayward,1,1
93006,4845,show enough creativ process even creat non fan figur make wilco big deal,2,24
143938,7811,naiv dream,1,2
20528,917,princess,2,2
145813,7926,absolut amaz,4,2
283,11,snow dog,2,2
140829,7639,meander recit bland polic procedur detail fienn wander around attempt seem weird distanc,1,23
127363,6850,part us help entertain sight someon get away someth,3,22
82147,4238,live live,2,4
152037,8296,big corner offic hell,1,6
38703,1844,kieslowski work aspir includ condit art,2,11
10683,453,littl intens littl less charm would save film world hurt,1,19
64722,3277,like exalt,2,3
29617,1373,two sign night shyamalan debut featur suck give mystic genr cinema unbreak sign,1,26
112839,5991,might best forgotten,1,5
132734,7156,see analyz feel better alreadi,3,12
8719,363,top,1,3
144625,7850,evolv,2,2
127928,6882,liman tri squeez stori,2,7
66000,3348,silli outrag ingeni,4,5
134066,7236,luca fact come closer anyon could desir cheap graceless hackney sci fi serial,1,25
98224,5148,histrion muse,1,3
87056,4513,recommend film,3,3
61169,3091,hilari wick black comedi,4,6
71790,3662,familiar enjoy,3,3
24386,1108,brittl,2,1
109379,5792,natur nurtur,2,1
13835,595,polit,1,1
138288,7485,polic thriller,2,2
17487,758,coaster,2,1
114971,6122,fast funni even touch stori,3,9
4623,175,size hous,2,5
140640,7630,dynam first act,4,3
69275,3521,one movi,2,6
104316,5503,surprisingli predict,1,4
18738,822,easi take film face valu enjoy slightli humor tender stori,3,17
27039,1243,boast eye catch art direct forc quirki tone quickli wear limit welcom,1,18
78250,4026,ms employ authent british persona,1,8
15821,679,chabrol best,1,8
121745,6524,someth public servic shed light group extrem talent musician might otherwis go unnot underappreci music fan,3,27
15276,655,agre,3,1
131718,7101,convinc mean machin decent tv outing n big screen magic,1,21
99623,5226,nice girl buddi movi get rock n roll,3,10
151103,8237,sure one,2,7
150613,8209,ludicr term,1,2
44536,2157,capit lead specif gift,3,7
87753,4556,real visual charg filmmak,3,6
33055,1549,protect script bad idea awkward,2,11
72077,3679,walk satisfi also somewhat touch,3,10
121841,6529,predict bland comfort food appeal,2,9
107703,5691,mediocr movi tri get,1,8
4276,162,perfectli,4,1
105525,5572,clumsi dialogu heavi hand phoney feel sentiment overli familiar set,1,12
74789,3834,reno rrb,2,2
33225,1557,funni well contruct black comedi old adag care wish,3,18
70360,3586,time tongu cheek profil,3,5
24367,1107,mourn,1,1
145649,7917,come point,2,4
67082,3405,never land,2,3
123828,6650,master disguis funni,0,8
77484,3985,full unhappi,1,5
46234,2250,believ peopl lost abil think,1,9
142240,7717,constantli touch surprisingli funni,4,6
110005,5826,might titl loud ludicr,2,11
13068,562,appeal asian cult cinema fan,2,7
55158,2750,come scandal,2,4
46777,2277,conceal,2,1
103311,5447,buffet,2,1
98896,5187,entir olymp swim team,2,5
35345,1662,unfunni,0,2
116158,6190,r rate road trip version,2,5
20218,900,four sister cope one way anoth life,2,15
98168,5144,slide slipperi slope dishonesti encount rich power noth disdain virtu,1,24
143084,7766,old colleg tri,2,4
7495,303,extent,2,2
87648,4551,pretens film simpli set entertain end deliv good measur,3,20
70459,3593,contagi,2,1
149050,8109,writer,2,2
89599,4660,observ record live women torn apart legaci abus,2,14
35024,1647,probabl,2,2
8223,341,garth n progress nice wayn,2,13
112971,5999,feel nag sens deja vu,3,7
152238,8306,movi inescap air sleazi,0,7
39820,1903,enchant,4,2
6114,244,roger michel,2,2
125354,6735,catch imax offer,3,5
154369,8437,never made anyth n least watchabl,2,13
21184,948,place,2,2
144700,7853,whole damn thing n get moral hackl,1,14
119674,6400,old crap,1,5
11231,483,linger long film end,3,9
37127,1760,ash wednesday,2,2
109256,5785,director,2,3
102403,5389,kid hous gore,1,10
53243,2642,neither promis threat much wish think,2,12
119984,6417,stori bogu,0,4
39782,1901,origin version,2,3
103547,5460,endear well lens,3,3
12551,538,stunt crude fast pace insan,2,11
66992,3401,unveil,2,2
28995,1343,meet halfway connect dot instead thing spell,1,15
55409,2765,even,2,4
100540,5276,may hit hard better drug relat pictur,2,12
73932,3780,modest laugh,3,2
4872,188,uneven lot fun,3,7
110420,5849,actor simpli good stori intrigu technic flaw get way,2,21
117689,6283,movi suffer two fatal ailment dearth vital stori shapeless uninflect,0,21
58278,2937,flourish,3,1
95152,4963,piec,2,3
40125,1922,quentin tarantino hand raucou gangster film,2,8
17470,758,juliet stevenon attempt bring cohes pamela emot roller coaster life,2,14
53192,2639,deep substanti,2,4
18650,818,guess come broken famili,2,8
108051,5716,remark yet shockingli littl known perspect,4,5
139406,7559,movi gorgeous made,4,6
44768,2171,close,2,2
85339,4413,smugli suggest superior moral tone import filmmak skill,2,12
151655,8273,bring unknown slice histori affectingli,3,7
148661,8087,even pictur somewhat problemat,1,8
130632,7038,swank,2,5
69106,3509,got huge mess,1,5
113384,6024,clueless,1,3
80042,4124,genteel yet decad,3,3
40105,1921,career defin revel,3,5
28011,1286,fuss,1,2
38675,1843,arriv satisfi destin,2,5
13685,589,evok bustl atop undercurr loneli isol,2,11
16162,696,reach happi,3,2
3020,113,hollywood product,2,2
44106,2137,sweet cinderella stori,3,3
82545,4261,mud worthwhil glimps independ commun guid light,2,11
49278,2411,singl charact worth root lrb worth root matter rrb,2,16
103629,5465,trailer park drive past even chiefli inspir drive littl faster,3,18
141282,7663,heartili sick mayhem cage war weari marin,1,12
132655,7152,cast,2,3
53445,2650,diatrib,2,1
146309,7956,side stori territori,2,3
102061,5372,dridi,2,1
153253,8370,one moment enterpris,2,6
74959,3843,whole lot,0,5
100247,5260,film fail fulfil ambiti goal nonetheless sustain interest long build expositori materi,3,23
153380,8377,could skip,2,4
137112,7416,would n taken protagonist full hour determin order kill zombi must shoot head,1,27
35837,1691,clear eye chronicl,3,2
104579,5523,mr zhang subject matter degre least quintessenti american,2,15
143848,7807,typic hollywood disregard,2,4
131564,7089,toward audienc,2,3
130597,7037,dri forc way,2,6
83203,4296,children,2,2
101610,5347,sharp write,3,3
74508,3820,fair share,3,3
155277,8499,aftertast,2,2
55501,2770,rustic realist altogeth creepi tale hidden invas,3,12
98848,5184,also place,2,4
14135,609,gentl endear children novel,3,7
82247,4245,translat complex charact novel big screen,3,9
105405,5566,handl fast edit hop fashion,2,6
9785,407,ambiti seriou film manag virtual everyth wrong sit someth akin act cinemat penanc,0,25
152304,8310,perfect quiet pace,3,5
88415,4594,fairli enjoy,3,2
46300,2252,believ stori,2,3
101753,5357,absolut complet ridicul insult everi famili whose mother suffer horribl pain death cancer,0,26
25227,1152,massiv,2,1
44654,2164,mani hand would complet forgett,2,10
146523,7971,latest vehicl,2,2
122198,6551,fallibl human heart,2,6
20158,896,real life happen,3,2
18564,814,like someth like,2,4
60565,3058,young everlyn sampi,2,3
8659,360,bypass hip hop documentari,2,4
133353,7196,fail fascin,0,3
120392,6438,tom shadyac learn bit craft sinc direct adam still linger everi point slowest viewer grasp,2,26
71112,3629,film realli except justifi three hour run time n,1,19
153823,8401,funni level,3,3
28715,1330,tale thinli,2,2
25056,1143,head,2,2
41245,1978,cut past everi bad action movi line histori,2,10
145411,7901,accus bit undisciplin,1,6
112228,5959,sci fi,3,2
73758,3772,brosnan bunch,2,2
108551,5745,suspend disbelief,2,6
102934,5423,put away guitar sell amp,2,8
110597,5862,verg camp,2,3
59875,3021,delight entre tradit food movi,3,9
142655,7742,often plagu film deal mental ill,2,9
136981,7408,act,2,2
102858,5420,inclin provid fourth book,2,6
42638,2056,window,2,2
132261,7131,attempt build pressur cooker horrifi awe emerg simpl fact movi virtual noth show,0,25
133346,7196,modern mob music drama never fail fascin,3,10
68050,3452,iconoclast use,3,2
9861,412,suffer,2,1
8300,345,mr deed,2,2
120724,6458,great perform remind grandeur,4,10
137413,7434,watch film,2,4
97819,5121,enough give brain strain,1,7
30475,1415,brutal dri satir middl american numb,1,9
141592,7683,stori built potenti interest idea first two ruin amateurish write act third feel limit short run time,1,33
44717,2168,romp someth say,2,6
54382,2702,absurd contriv overblown entir implaus,1,9
75073,3849,easi emot button,2,3
45241,2198,made life moviemak,2,6
25082,1147,rare imax movi wish longer hour,3,14
82422,4256,movi narr gymnast ca n disguis fact inauthent core stori n worth tell,0,28
19248,845,brother taken small slice histori open us understand told nice littl stori process,3,32
99521,5218,wish could spent time world,3,11
18312,800,jennif lopez aggress sincer attempt,3,11
66164,3355,lack spirit previou two,1,7
118894,6352,,2,1
101049,5308,clue park,2,6
139489,7567,ancient holist heal system,2,4
76508,3932,color music life,2,6
61929,3132,mani definit time waster,1,10
28828,1336,north korea recent past,2,5
93355,4868,charact nearli imposs care,0,8
12030,516,father bride,2,4
114869,6116,,2,2
59757,3013,sean penn owe nicola cage apolog,2,10
79327,4085,bullock grant still look ill eas share scene,1,13
134477,7254,uncomfort time relev sickeningli real,3,10
81933,4227,get comeupp,2,3
59074,2980,exasper notic lack pace,1,7
81009,4175,movi take speedi swan dive promis,1,13
26266,1203,comment,2,1
73370,3749,make unexpectedli giddi view,3,5
81612,4209,ugli destruct littl,0,5
24336,1106,,2,2
98121,5140,point,2,3
127417,6853,camera soul,2,4
141693,7686,human volcano overflow septic tank,0,8
7367,300,reaction,2,2
25584,1169,much like young robert deniro,3,7
147934,8050,blood work,3,7
121351,6499,pleas way metaphor,3,6
40424,1933,manag,2,1
94055,4907,great director,4,2
126807,6818,intrigu curios,4,3
104209,5496,hard carri away,3,9
67267,3413,eardrum dice gunplay screech metal smashup,2,5
84411,4366,still fun enjoy,3,4
42195,2031,musti memori half dimension charact,1,5
43952,2130,histor episod simpl tell prove simultan harrow uplift,4,15
53943,2678,straight face,1,2
65058,3291,day age cours point,2,13
137906,7461,play fine,3,2
60190,3037,old fashion emot stir adventur tale,3,6
102842,5420,hopkin inclin play hannib lecter even though harri immedi inclin provid fourth book,2,21
92254,4801,sandra bullock vehicl standard romant comedi,2,9
139500,7568,suspens,2,3
639,23,defend,3,2
14574,628,never clearli defin charact,1,5
80312,4138,parachut onto move truck,2,7
91876,4781,logic,2,2
13452,578,popular gulzar jagjit,3,7
8283,344,thriller actual thrill,2,4
127316,6847,assassin work chri cooper agenc boss close resourc amnesiac,2,14
63988,3237,mere diseas,2,2
113825,6049,tale,2,2
47462,2312,leagu,2,1
148207,8065,founder,2,1
6934,277,joke flat,1,4
47459,2312,,2,2
85511,4422,present event partli perspect aureli christel infus film sensibl particularli nightmarish fairytal,3,23
99714,5231,thing turn,2,6
119643,6398,bitter pill,1,3
7555,307,well intent effort still burden actor offbeat sensibl earnest emot core emerg degre access,1,27
41403,1990,feel,2,2
121029,6483,strang dysfunct tom includ ever get skin,1,15
6505,258,genuin,2,1
1744,65,distract,1,1
128262,6901,ou got love disney pic littl cleavag one heroin feisti principl jane,3,27
115123,6132,russian cultur ident stun technic achiev,4,8
80957,4172,yearn adventur chanc prove worth,2,11
61258,3096,million palestinian live crowd citi refuge camp,2,16
7111,288,flame like,2,1
119261,6374,power extravaganza,3,3
78168,4022,underli,2,1
22038,989,might save director tom dey splice togeth bit piec midnight run hour lrb matter shrek rrb,0,33
120280,6430,evil alien laser gun actual hit someth,2,12
69923,3557,thing garbag,0,6
13754,592,dole,2,2
135412,7312,child,2,2
115787,6170,jacobi,2,1
111649,5925,lee charact n go bank manag save everyon miseri,1,16
66101,3353,wo n find anyth get excit dvd,1,14
10470,441,sort bad guy good essenti problem,1,14
30587,1421,mere suggest albeit visual compel one fulli realiz stori,2,18
116100,6187,made way bloodstream,3,8
146028,7941,expect someth special,1,4
105310,5560,pretti stupid,0,6
108895,5765,use video game sourc materi movi,2,10
125911,6764,fincher take appar joy make movi give none audienc,1,17
139578,7573,take develop chamber commerc tourism histor pageant,2,14
42864,2071,gentl insist sincer,2,6
37381,1773,movi,2,2
12318,526,insultingli simplist,1,2
117834,6292,recompens earli laugh scatter around plot,2,10
83750,4329,fun,2,3
78534,4040,silli littl cartoon inspir kid grow greedi,3,17
15216,654,mood subtli transform star,2,13
36511,1727,ambiti unsettl psychodrama take full chill advantag rough around edg low budget constraint,3,17
27706,1272,scorpion king,2,3
84583,4376,eddi murphi deploy two,2,6
77602,3991,odyssey,2,1
47835,2331,convinc imperson director enjoy immens,4,10
24917,1136,combin,2,2
13420,577,chri rock,2,3
54120,2688,never solid want,1,10
110007,5826,titl loud ludicr,1,9
55199,2752,well written sexi beast glorious flippant lock stock two smoke barrel stylish moodi,3,24
153392,8378,suburban jersey,2,3
90263,4698,worth price admiss,4,7
6431,255,offer flash rock video fuse solid perform eeri atmospher,4,14
126106,6776,penetr potent explor sanctimoni self awar self hatr self determin,3,14
137138,7417,jaglom profess,2,4
133828,7221,movi n horribl see mediocr crest next wave,2,16
95573,4990,hong kong action cinema still aliv kick,4,9
130796,7048,fearless,3,3
66297,3363,dress littl parabl fairli irresist packag full privileg moment memor perform,3,18
126032,6771,music danc,2,4
36577,1729,spend hour two,2,6
48331,2358,none ever good,1,8
71716,3659,best sustain idea,2,2
16675,720,clint eastwood,2,3
42849,2070,never bought telemarket,2,6
9378,390,manufactur artifici,1,5
128599,6916,choos role,2,3
38176,1815,stay stage version,2,6
43439,2100,soft southern gentil,2,3
66496,3374,bore,1,3
14668,632,white band,2,3
124691,6700,give assassin,2,2
10408,437,real time root,2,2
107386,5674,lack imagin authent christma spirit,1,7
46018,2238,mental challeng get fair shot movi busi,3,15
118372,6322,poor dispossess,1,5
107225,5665,cheap,2,2
80525,4148,frustrat yet deepli watchabl melodrama make,3,9
84760,4384,setup,2,2
118617,6339,anti establish messag,1,2
73247,3741,actual,1,4
86832,4498,gall,2,1
116622,6219,vanessa redgrav,2,3
50862,2502,stranger fiction,2,3
10113,424,extrem unconvent,2,2
11363,488,reason,2,2
88483,4598,insist,1,3
88635,4605,detractor,2,1
110928,5878,hellish,1,4
79865,4115,fascin experi,4,3
121334,6498,scene wreak routin,0,6
122191,6551,seen film will champion fallibl human heart,3,15
52421,2593,worth search,3,4
60651,3063,minut,2,2
6430,254,mediocr,1,1
1756,66,downright transpar,1,2
132578,7149,phenomen band engross stori captur mind heart mani,4,18
18541,814,around captur chao,2,13
18754,823,come across fairli weak retool,1,8
40345,1931,collaps inhal blackout,2,6
12607,541,honk,2,1
147368,8018,help,2,2
21595,966,empower,3,1
155604,8516,driver esqu,2,1
20597,919,charm quirki,3,3
35310,1660,remain loos tie seri vignett prove zani n necessarili mean funni,1,21
24424,1110,superfici way deal stori,1,8
75549,3873,defec,1,1
2035,78,swimfan like fatal attract,2,6
151365,8253,classic fairi tale perfectli captur wonder worri childhood way movi ever approach,4,23
21183,948,seam,2,1
123232,6615,sway,2,2
24299,1104,although commentari nachtwey provid imag realli tell tale,3,17
97422,5095,diseas week,1,1
50087,2460,root interest,1,6
21974,985,filmmak could dredg,1,5
76155,3906,altern,2,2
92425,4813,face,2,2
94144,4913,made often,2,6
115685,6164,cruelti,2,2
155181,8496,like progress bull shop provocateur crash idea special interest group slap togeth brand liber,2,27
79780,4110,visual grace,3,3
108066,5717,look in out modern moviemak,2,9
139748,7583,much insight,2,3
103673,5468,succe due rapid fire deliveri enough inspir leviti ca n dismiss mindless,3,18
90578,4715,give mothman irresist uncanni ambienc goe long way toward keep pictur compel,3,19
21087,943,master british actor ian holm,4,5
89218,4636,spell cast n least bit mesmer,0,10
77211,3971,realli funni,1,5
121855,6530,exercis cynic everi bit ugli shabbi digit photographi muddi sound,0,17
51283,2524,bizarr,2,2
110130,5831,give gift,2,2
69050,3508,worth extra effort see artist still commit growth ninth decad chang remain true principl,3,27
124556,6692,simultan heartbreakingli beauti,4,4
104553,5520,nervi memor,3,3
44566,2158,real thing,3,3
91418,4755,hugh grant sandra bullock,2,6
20756,926,insuffer,1,1
91698,4771,direct stori pace,2,6
48431,2365,rerun,1,1
51581,2542,allow us forget film problem,2,11
95590,4992,origin,3,2
84893,4390,plate,2,1
149608,8142,ghetto fabul,3,2
149760,8152,interestingli told film,2,4
81151,4180,sturdi,2,2
5396,215,sit,2,3
80180,4131,work entertain,3,4
123250,6616,work flabbergast princip year old robert macnaughton year old drew barrymor year old henri thoma convinc us exist wise wizen visitor faraway planet,3,33
137400,7433,conspiraci theori,2,2
27030,1242,small scale stori,2,2
41934,2017,realiz,2,1
82964,4283,gradual make us believ kahlo,3,8
66810,3390,french,2,4
102776,5416,lrb rrb,2,3
83291,4301,chen kaig,2,3
12159,520,streamlin,2,3
22149,994,cedar,2,1
29114,1347,construct real stori time,2,7
44605,2161,ton ton dialogu given children,2,12
46782,2278,pretti funni movi,4,4
102786,5416,consist amus engross,3,6
47333,2308,gener inspir film,3,5
141212,7659,forc ponder anew movi,3,10
124155,6665,strike new signific anyon see film,3,11
120844,6467,though opera take place mostli indoor,2,8
87274,4525,get way,1,5
31092,1450,poke mania,2,1
77437,3983,good old fashion spook,3,4
73114,3735,lascivi mind,2,2
136577,7383,comfort hold,3,3
145781,7923,star pop queen,2,3
29452,1364,astronaut float cabin,2,7
88101,4575,silenc,1,1
73797,3775,suspect bore watch morvern callar charact,1,18
64955,3287,folk stori,2,2
74388,3811,way simpson,2,5
55145,2749,sandler chanukah song,2,3
2842,109,filmmak tian zhuangzhuang,2,3
1261,47,tricki satisfi,3,3
153533,8385,much film loopi ludicr could hoot bad movi way labori pace endless exposit tighten,1,31
91520,4763,seen right eye,2,6
74193,3801,servitud,2,1
46881,2285,surfac silli comedi,2,5
132692,7154,french peopl harm make movi,2,12
67093,3405,racist portrait indian,2,7
4116,154,narr form,2,2
2354,90,corni examin,1,2
110218,5837,proverbi paint,2,2
69447,3531,adam sandler crazi night wast minut sandler voic hero pictur pervers idea anim holiday movi,1,28
36642,1735,watch giggl get adrenalin boost without feel like complet lower entertain standard,4,20
130820,7050,movi make possibl viewer doze minut make sever run concess stand restroom feel miss anyth,1,39
138929,7529,compel amus unsettl time,3,10
103852,5475,would lot better stuck betti fisher left stori,1,20
149539,8139,erot cannib movi bore,1,6
24521,1116,balanc tradit modern stori togeth manner,3,10
41398,1990,like schmidt lot,3,5
2117,81,lot richer one hollywood action screenwrit usual come,3,18
2979,113,sneaki feel,2,3
94618,4939,real narr logic,3,3
49112,2399,unusu crafti intellig hollywood horror,3,7
120812,6464,,2,1
65243,3302,moment jaw droppingli odd behavior,2,7
96280,5028,win probat offic,2,6
51733,2551,one thing sure,2,5
19236,844,home movi,2,2
27212,1252,appear avant gard,2,3
101192,5318,predict plot paper thin support charact,1,6
55943,2797,costar spader,3,4
66182,3355,like mere splash around,1,4
61612,3114,seagal ran movi year ago proof,1,14
85299,4411,mandel holland direct uninspir script unsurpris,1,13
135441,7315,thin notion,1,2
10010,421,power though flaw movi,2,4
21638,968,sensit,2,1
107939,5708,censur,2,1
43128,2084,film problem,1,6
87839,4563,n mani film simultan funni offbeat heartwarm lrb without thick shmear goo least rrb,3,29
72277,3694,film teen love stepmom,2,10
297,11,pervers escap,2,2
40786,1954,perform era,2,5
32808,1537,like patch episod vice,1,12
152856,8342,may mess lot way,1,10
118874,6352,self deprec bite witti featur written charli kaufman twin brother direct spike jonz,2,24
39349,1878,watch clumsili mug way snow dog,1,13
142954,7759,set women liber movement,2,6
80438,4144,act exercis,2,3
17082,740,seem littl clever,2,6
86219,4463,bad,1,3
70008,3563,claim street credibl,2,4
104480,5514,movi bog insignific say noth kennedi assassin reveal noth patholog pretend investig,0,24
107641,5689,serv jew escap holocaust,2,7
77068,3965,one day,2,2
130897,7055,expand tv show movi length,2,10
151356,8251,dark luster,2,4
106771,5639,uncompromis film,3,5
152652,8330,improb,2,3
9526,396,trash,1,2
68682,3490,film advertis comedi,2,10
53007,2627,underutil,2,1
36750,1742,david letterman onion proven worst tragedi fertil sourc humor,3,20
147856,8045,turn nasti tragic final third film,1,11
137131,7416,shoot head,0,5
55390,2765,screen aliv seem like broomfield interviewe even much longer,2,28
67758,3441,bone,2,1
48902,2388,tri make sens titl charact,2,8
1303,48,point,2,2
103807,5472,devastatingli tell,2,2
26729,1226,hit audienc head moral,1,9
130944,7057,tortur dull artist,2,6
137921,7462,eloqu deepli felt medit natur compass,3,11
150417,8195,mani thing solid act movi,2,14
97869,5125,mani parent teen lrb preteen rrb kid,2,11
146078,7943,alon keep watch fight scene,3,12
10931,466,littl room,1,2
36651,1735,adrenalin boost,3,2
81705,4215,sort thing,2,9
27617,1268,adventur,2,1
64784,3280,drunken driver,2,3
87190,4523,script less spice rat burger,0,10
50703,2494,love music,3,8
38905,1855,lifetim,2,1
21455,959,realli well direct,4,4
69994,3562,john schultz,2,2
121456,6506,shop mall theater across countri,2,7
19416,852,,2,1
76008,3900,big comfort jar,3,4
39675,1894,suppli,2,1
97466,5098,delib account lifestyl character surfac obsess one typifi delirium post pre extant stardom,3,25
64576,3268,kill,1,2
130927,7057,meyj focus much fill screen tortur dull artist monster make,2,24
133730,7215,love affair,3,3
3049,114,surg,2,2
126684,6811,set pretens deliv big time,3,10
5336,211,bourn,2,1
19274,845,nice littl stori process,3,7
41853,2014,small pot,2,2
7102,287,lrb rrb rather thinli conceiv movi,0,7
91236,4747,tone poem transgress,3,6
127582,6862,talk,2,3
95975,5014,pulp fiction get shorti,2,6
144401,7839,knee,2,4
122795,6587,unsubtl hollywood predict,2,3
29845,1383,record event poster help us,3,13
95425,4984,enthral whole famili,4,6
76210,3909,armageddon,1,1
15244,654,sincer art movi,4,5
98199,5145,stupid,1,2
34840,1640,nichola nicklebi find reduc circumst,1,10
98193,5145,ugli pointless stupid movi,0,8
76208,3909,american russian armageddon,2,2
71626,3654,less funni,1,2
122632,6578,groov,2,2
84050,4342,exhibit,2,1
93414,4871,affabl undernourish romant comedi fail match fresh actress produc writer previou collabor miss congeni,1,24
146697,7979,revuls,1,2
14807,636,debt,2,1
114541,6093,grow molder pile well extrem stunt,2,11
7762,315,disappointingli thin,0,2
104879,5538,inescap past uncertain futur,2,6
60881,3073,whoope cushion effort,2,2
121046,6483,larg part,2,3
35815,1689,real women curv truli life affirm,3,8
117963,6301,enter pantheon wreckag includ battlefield earth showgirl,0,11
139687,7578,surreal ach mortal awar emerg radiant charact portrait,3,12
68430,3472,outrag way,2,4
103144,5439,rafael,2,1
100069,5250,non narr featur,2,2
133085,7178,coral reef adventur heavyweight film fight good fight behalf world endang reef,3,21
109512,5800,theater,2,2
103923,5480,abrupt turn,2,2
79451,4092,mourn brittl deliveri,1,3
22782,1031,conundrum,2,3
55442,2767,find stardom,2,2
43116,2082,embrac gentl comedi,4,5
11361,488,think,2,1
107629,5689,remark achiv film lrb place rrb,3,12
59459,2999,brian de palma addict junk calori suspens trope ruin career,0,19
20897,932,burst,3,1
104666,5527,,2,1
40942,1963,gushi episod h time asian perspect,1,21
50204,2467,make film seem like someth endur instead enjoy,1,12
18457,809,one step,3,3
138756,7520,libidin young citi dweller,2,4
81191,4183,,2,3
93253,4862,adequ fill eye stir emot,4,11
70954,3618,silver bullet director neil marshal intens freight train film,2,16
121044,6483,compens larg part,2,4
89103,4632,faith melvil plotlin,2,7
102816,5418,may work well,2,10
59657,3010,root film hurri get subject death documentari,0,24
9865,412,deserv least,3,7
45014,2184,add anyth fresh myth,2,6
26108,1196,fascin,3,1
3957,149,hellish condit,1,3
49363,2415,laughter,2,2
137868,7460,small delight,3,2
145543,7912,mani scene lean tough enough fit modern action movi,3,19
71376,3641,three gag white intermitt wise script,3,9
117418,6266,wallac wrote gibson braveheart well recent pearl harbor irrepress passion sappi situat dialogu,1,26
94735,4943,realli get special type bad deuc wild,2,14
59008,2977,come shorter britney cutoff,0,7
100438,5269,might benefit help hand friendli kick pant,1,13
153862,8405,detract affect moral favorit,1,8
40824,1956,believ peopl,3,4
118163,6312,give feel remors,2,6
58128,2928,concern entir period histori,2,8
9146,381,peac,2,1
51314,2526,valu origin comic book,3,5
108651,5750,client,2,2
33219,1556,discourag let slide,2,4
114314,6080,bring kissing record question explain diplomat tweak version statecraft may cost thousand possibl million live,3,25
146129,7946,haunt debut,2,2
56145,2812,littl surpris,2,3
126421,6796,pay debt miramax felt owe benigni,2,11
145565,7913,equal deris clunker fixat spectacl small town competit,2,14
23951,1087,piou,2,1
150741,8217,cover drama life,2,8
141790,7692,time congratul gut confront,2,14
57978,2921,carv comfort nich,2,5
62690,3171,stori rather simplist one grief drive love drive second chanc find love unlik place,2,28
